student_id,gender,study_hours_per_day,attendance_percentage,assignment_score,midterm_score,final_exam_score,participation_score,internet_access,extra_classes,parent_education,sleep_hours,overall_score,grade
105325,Female,3.18,57.15,93.4,87.29,61.07,88.37,Yes,No,PhD,6.09,76.429,B
105326,Male,4.73,47.34,75.04,85.77,41.0,67.65,Yes,No,PhD,5.71,62.29950000000001,C
105327,Male,3.09,85.55,98.72,94.89,70.71,68.07,No,Yes,Master,8.05,83.577,B
105328,Male,5.42,75.73,40.92,53.96,32.91,46.4,No,No,Bachelor,6.54,45.405499999999996,D
105329,Male,8.85,76.54,50.77,66.61,59.92,47.19,No,Yes,Bachelor,8.95,60.1515,C
105330,Female,7.41,53.11,55.37,32.4,71.32,37.28,No,Yes,Bachelor,6.59,53.175,D
105331,Male,6.22,79.07,52.86,97.4,97.0,49.09,Yes,Yes,PhD,8.09,81.688,B
105332,Female,1.8,85.93,47.64,98.88,52.85,62.84,No,Yes,PhD,7.73,67.62249999999999,C
105333,Female,7.25,61.47,61.04,84.18,83.55,26.79,Yes,No,PhD,6.01,71.3215,B
105334,Male,2.5,88.08,74.96,59.06,39.29,33.55,Yes,Yes,PhD,7.94,55.671499999999995,C
105335,Female,8.08,60.93,51.79,62.24,60.35,54.53,No,Yes,Master,4.77,58.5865,C
105336,Female,3.25,85.49,35.58,57.65,45.62,44.63,No,Yes,Master,5.02,50.5075,D
105337,Male,4.75,42.02,79.6,47.0,64.47,83.75,Yes,Yes,High School,7.09,62.811499999999995,C
105338,Female,4.15,73.07,62.13,64.58,59.21,83.95,No,No,Bachelor,7.56,64.9965,C
105339,Female,8.73,98.17,68.95,29.01,98.58,40.24,No,No,PhD,7.22,69.38650000000001,C
105340,Female,2.14,98.87,61.88,99.39,94.22,50.57,No,Yes,High School,6.55,85.14450000000001,A
105341,Female,6.09,56.91,92.33,56.8,70.75,97.89,Yes,No,Master,4.69,72.9085,B
105342,Male,2.28,66.48,69.11,94.55,42.36,84.47,Yes,No,High School,5.86,67.3805,C
105343,Female,7.34,43.78,94.63,79.32,68.99,29.41,No,No,High School,7.02,70.22149999999999,B
105344,Female,9.15,92.4,65.74,46.75,85.45,35.22,No,Yes,PhD,5.13,67.505,C
105345,Female,4.91,74.11,50.48,41.65,32.66,17.51,Yes,No,Bachelor,7.19,41.101499999999994,D
105346,Female,5.39,63.11,54.88,99.68,60.38,71.0,No,Yes,Bachelor,5.17,70.44,B
105347,Male,9.35,46.77,66.55,82.91,32.99,38.52,No,No,Master,4.49,54.11300000000001,D
105348,Female,5.69,96.81,67.1,43.72,47.08,58.29,Yes,Yes,High School,5.62,56.33800000000001,C
105349,Male,5.39,71.81,78.11,30.06,36.45,79.13,Yes,No,Master,5.36,50.9885,D
105350,Female,6.2,56.98,45.71,77.27,97.24,85.24,Yes,No,PhD,8.05,76.71549999999999,B
105351,Male,7.2,61.01,76.12,47.73,41.82,39.28,Yes,No,Bachelor,6.42,51.8225,D
105352,Male,1.96,56.24,84.5,41.6,40.51,31.35,No,Yes,Master,4.32,50.237500000000004,D
105353,Male,8.39,76.11,77.36,80.12,98.04,86.37,Yes,Yes,Bachelor,8.08,86.06400000000001,A
105354,Male,4.92,95.8,63.73,75.94,66.12,44.31,Yes,No,PhD,5.34,68.884,C
105355,Male,1.65,91.4,99.42,61.11,83.06,83.98,Yes,Yes,Master,6.84,81.7705,B
105356,Female,8.08,67.62,58.34,95.7,52.91,23.48,No,Yes,Bachelor,6.71,63.2215,C
105357,Female,4.39,89.59,37.46,75.97,67.3,92.07,Yes,Yes,Bachelor,8.86,68.2055,C
105358,Female,1.9,65.39,87.51,92.01,30.48,53.48,No,No,Master,5.27,63.05950000000001,C
105359,Male,6.7,55.14,44.85,39.29,58.62,25.31,Yes,Yes,Master,4.73,47.3545,D
105360,Female,8.92,99.0,79.93,47.25,68.86,58.16,No,Yes,Bachelor,5.29,67.61550000000001,C
105361,Male,8.99,58.23,42.53,32.84,66.01,88.3,No,No,Master,6.88,54.472500000000004,D
105362,Male,9.62,59.42,31.18,47.84,58.41,45.04,Yes,Yes,PhD,5.09,49.085499999999996,D
105363,Female,8.81,99.38,41.19,97.88,85.15,26.03,Yes,Yes,High School,5.7,75.05149999999999,B
105364,Female,1.02,48.04,56.39,97.21,65.11,61.89,Yes,Yes,PhD,7.29,69.362,C
105365,Male,4.42,85.63,37.46,82.03,74.53,85.1,Yes,No,PhD,4.58,71.158,B
105366,Male,8.37,96.15,43.84,64.08,42.92,20.92,Yes,No,PhD,8.73,51.517,D
105367,Female,4.3,70.71,83.52,83.56,90.31,13.73,Yes,Yes,High School,6.66,77.6465,B
105368,Female,6.41,40.15,83.89,66.51,55.4,15.07,Yes,Yes,High School,6.42,58.3175,C
105369,Female,6.46,62.5,87.22,25.26,63.75,30.74,Yes,No,Master,5.82,55.3955,C
105370,Female,4.29,46.69,88.88,62.62,54.65,10.66,No,No,Bachelor,5.23,58.293499999999995,C
105371,Male,9.14,64.97,59.43,69.92,92.43,48.58,Yes,No,Master,6.42,73.0715,B
105372,Female,5.53,87.4,90.73,44.93,93.05,72.8,Yes,No,High School,6.43,77.966,B
105373,Female,5.18,66.32,66.82,40.25,45.7,73.94,Yes,No,PhD,4.28,53.44749999999999,D
105374,Female,9.98,65.92,62.94,45.54,82.69,67.3,Yes,Yes,PhD,8.24,66.23649999999999,C
105375,Male,5.44,73.41,80.3,71.77,37.2,36.66,No,No,PhD,8.1,58.02949999999999,C
105376,Male,2.61,74.9,44.97,35.95,32.09,76.23,Yes,Yes,Master,6.24,44.326,D
105377,Male,5.62,91.38,85.26,79.02,88.56,61.88,Yes,Yes,Bachelor,5.68,83.129,B
105378,Male,8.33,58.5,60.06,56.7,39.18,87.51,No,No,PhD,6.49,54.501,D
105379,Female,7.99,89.3,38.91,51.5,40.83,53.02,No,Yes,High School,5.11,49.1795,D
105380,Male,8.1,73.96,38.35,85.54,72.46,26.21,No,No,Master,4.0,64.43299999999999,C
105381,Female,7.37,58.03,41.54,62.95,87.17,67.12,Yes,No,Bachelor,5.77,67.07000000000001,C
105382,Female,3.29,57.71,92.34,53.38,43.27,23.57,Yes,No,Bachelor,4.09,55.0855,C
105383,Female,8.76,61.67,99.37,90.86,37.99,96.68,Yes,Yes,Master,4.2,71.7205,B
105384,Female,9.04,77.36,54.99,52.62,35.41,73.3,Yes,Yes,Master,4.15,51.6125,D
105385,Male,2.75,53.85,50.45,89.43,31.74,78.07,No,No,Bachelor,8.4,56.7485,C
105386,Male,2.17,95.22,45.31,62.81,38.15,71.13,No,Yes,PhD,4.72,54.752,D
105387,Male,9.78,74.49,87.67,40.6,95.99,18.78,No,Yes,Bachelor,5.27,70.6075,B
105388,Female,8.81,95.2,44.64,70.96,36.67,51.88,No,Yes,High School,6.45,54.2105,D
105389,Female,9.04,42.78,94.69,46.4,71.83,68.63,No,Yes,Bachelor,6.65,66.8195,C
105390,Female,8.98,60.56,76.71,36.04,94.47,30.64,No,No,Master,4.61,66.53649999999999,C
105391,Female,5.88,41.37,92.8,31.49,73.95,71.16,Yes,No,High School,8.55,63.568,C
105392,Female,6.82,56.34,68.78,43.13,32.29,83.79,Yes,No,Master,5.16,49.852999999999994,D
105393,Male,5.91,91.72,78.35,80.24,71.75,34.74,Yes,No,PhD,8.71,73.48849999999999,B
105394,Female,1.46,42.2,73.36,87.85,93.21,27.96,Yes,Yes,PhD,5.28,76.274,B
105395,Male,7.71,66.17,88.18,89.63,52.58,89.48,Yes,No,High School,4.01,74.0115,B
105396,Female,5.55,47.05,88.51,45.26,51.95,10.47,No,Yes,Master,8.86,52.951499999999996,D
105397,Female,6.83,65.01,71.29,74.57,47.42,33.02,No,Yes,High School,6.42,59.3005,C
105398,Male,5.52,90.33,74.28,42.28,65.39,46.61,No,Yes,High School,8.39,62.0065,C
105399,Male,5.43,77.38,94.53,71.71,46.66,70.5,Yes,No,PhD,7.67,67.9525,C
105400,Female,2.55,84.21,95.09,91.54,80.67,99.74,No,Yes,Master,4.9,88.5325,A
105401,Female,3.51,60.95,76.5,28.07,75.14,43.37,Yes,No,Bachelor,8.23,59.048500000000004,C
105402,Female,2.43,96.66,30.54,98.89,58.05,95.39,Yes,No,PhD,4.26,70.353,B
105403,Female,2.76,82.56,37.31,87.03,80.58,43.01,No,Yes,High School,6.54,69.9795,C
105404,Male,9.76,65.31,90.06,82.12,36.89,72.6,No,Yes,Master,5.27,65.2445,C
105405,Female,2.38,65.59,35.93,76.85,82.47,24.88,Yes,Yes,High School,5.81,64.30999999999999,C
105406,Male,3.42,95.12,44.95,82.77,72.2,51.44,Yes,No,High School,7.79,69.60849999999999,C
105407,Female,6.32,74.58,46.14,99.59,74.11,88.41,No,Yes,High School,7.42,76.363,B
105408,Male,6.49,82.38,72.02,82.76,34.53,38.8,Yes,Yes,Master,6.2,59.29750000000001,C
105409,Male,2.39,65.02,70.36,51.37,73.27,19.47,Yes,Yes,PhD,4.23,61.008,C
105410,Female,8.14,53.42,50.26,71.04,64.59,57.04,No,No,Bachelor,4.2,61.4645,C
105411,Male,8.07,83.41,44.53,50.27,64.01,49.56,Yes,No,High School,7.51,57.17400000000001,C
105412,Female,3.14,76.47,83.52,97.75,52.53,30.66,No,Yes,Bachelor,8.74,70.24000000000001,B
105413,Male,3.6,70.08,95.48,92.51,30.53,91.51,No,No,PhD,8.24,69.068,C
105414,Female,9.44,77.44,33.7,67.57,59.58,64.15,No,No,High School,4.61,58.6445,C
105415,Male,8.43,52.5,39.32,83.6,58.06,41.25,Yes,Yes,Master,4.61,58.459999999999994,C
105416,Female,7.28,87.64,74.95,93.23,59.6,99.65,Yes,Yes,High School,7.05,77.8865,B
105417,Female,1.74,96.89,86.31,43.27,72.84,22.38,Yes,Yes,High School,7.29,65.5005,C
105418,Male,4.76,93.47,85.38,68.46,50.99,86.32,Yes,Yes,High School,7.08,70.0165,B
105419,Male,6.03,59.29,80.38,61.13,48.86,30.76,Yes,No,High School,8.43,57.4645,C
105420,Male,2.69,64.36,92.12,82.87,64.84,31.56,No,No,PhD,5.16,71.42750000000001,B
105421,Male,5.03,88.5,45.21,53.43,71.46,54.83,Yes,No,PhD,4.86,61.743500000000004,C
105422,Female,6.41,75.71,37.51,78.17,69.71,69.57,Yes,No,Master,8.57,65.971,C
105423,Male,3.95,72.87,73.08,55.22,91.71,72.14,No,Yes,High School,7.61,75.0205,B
105424,Female,8.03,95.6,87.56,33.33,83.84,11.99,No,No,Master,7.56,65.94749999999999,C
105425,Male,8.56,72.16,70.74,33.03,33.65,35.82,No,No,High School,5.68,44.981,D
105426,Female,3.91,70.9,97.41,33.93,69.44,69.45,Yes,No,Master,7.14,66.3035,C
105427,Female,8.55,42.52,85.69,27.44,59.25,90.08,Yes,No,High School,7.63,57.99550000000001,C
105428,Female,1.93,44.17,79.06,64.97,55.27,70.29,Yes,Yes,PhD,7.0,62.845000000000006,C
105429,Female,8.54,40.45,34.22,75.39,97.05,33.93,No,Yes,High School,7.68,67.097,C
105430,Male,2.37,94.79,37.54,34.5,61.98,55.7,No,Yes,High School,6.95,52.87499999999999,D
105431,Male,1.75,64.5,84.94,70.89,80.36,68.28,Yes,Yes,PhD,8.91,76.11449999999999,B
105432,Female,6.78,68.11,43.88,69.83,97.7,22.18,Yes,No,Master,6.46,69.45750000000001,C
105433,Male,5.25,90.72,32.02,36.03,40.57,59.04,No,Yes,Bachelor,4.06,44.587,D
105434,Male,9.17,76.55,93.75,55.31,33.82,52.45,Yes,No,PhD,4.82,57.31450000000001,C
105435,Female,4.27,76.57,92.36,81.64,51.95,40.3,No,No,Master,8.82,68.75150000000001,C
105436,Male,3.58,57.79,45.29,26.26,33.11,66.12,Yes,Yes,High School,6.35,39.602500000000006,F
105437,Male,5.51,90.03,84.61,36.02,38.17,67.26,No,No,Bachelor,4.6,55.0155,C
105438,Male,5.1,49.95,33.36,99.69,99.42,97.43,No,Yes,Master,4.78,81.12950000000001,B
105439,Female,4.1,43.19,49.95,80.02,97.21,48.55,Yes,Yes,Master,4.14,73.19250000000001,B
105440,Male,7.24,51.5,73.66,59.81,78.39,57.81,Yes,Yes,High School,5.13,68.05199999999999,C
105441,Female,7.84,56.06,83.42,72.24,82.71,24.18,No,No,High School,8.93,71.7165,B
105442,Male,8.68,56.94,30.73,88.47,39.83,59.35,Yes,No,Master,5.64,53.833000000000006,D
105443,Male,9.76,80.23,52.83,88.17,71.67,13.25,No,Yes,High School,5.25,67.041,C
105444,Male,3.4,53.07,45.0,49.35,40.81,23.49,Yes,No,Bachelor,7.34,43.276999999999994,D
105445,Female,7.44,80.6,99.91,61.85,56.49,25.41,Yes,No,High School,7.37,65.817,C
105446,Female,4.55,45.47,76.97,72.85,54.17,66.94,No,No,Bachelor,8.84,63.806999999999995,C
105447,Male,7.09,48.83,58.4,30.39,72.98,61.06,Yes,No,Bachelor,7.65,55.8095,C
105448,Female,5.28,70.53,35.3,95.93,35.58,81.82,Yes,No,High School,4.55,58.730500000000006,C
105449,Male,9.94,95.31,71.91,57.46,37.24,51.8,No,No,Master,8.93,56.492,C
105450,Female,7.56,91.57,74.92,52.81,72.7,52.74,Yes,Yes,Bachelor,7.75,68.0625,C
105451,Female,9.57,98.13,87.15,93.03,74.53,24.54,Yes,Yes,High School,5.3,79.03999999999999,B
105452,Male,8.51,79.03,50.2,33.87,53.79,76.84,No,No,PhD,5.31,52.921,D
105453,Male,9.13,80.55,98.7,27.94,40.28,10.33,No,Yes,Bachelor,8.8,49.911,D
105454,Male,8.33,77.5,60.76,76.38,92.03,48.24,No,Yes,Master,4.96,76.0315,B
105455,Male,5.13,77.37,50.72,53.88,33.71,26.95,Yes,Yes,Master,5.14,45.844500000000004,D
105456,Female,3.27,48.83,54.39,82.34,80.22,79.39,No,No,Master,5.79,72.362,B
105457,Female,4.33,72.62,66.37,30.14,39.8,70.61,No,No,PhD,7.4,49.062,D
105458,Female,1.18,63.16,95.57,53.78,74.62,73.61,No,Yes,Bachelor,6.15,72.35300000000001,B
105459,Male,5.72,66.55,81.46,42.65,76.46,23.37,Yes,No,PhD,5.56,62.707499999999996,C
105460,Male,5.55,71.42,70.4,80.47,86.3,70.19,Yes,Yes,PhD,5.34,78.5635,B
105461,Female,5.73,47.7,41.4,42.04,57.65,72.18,Yes,No,PhD,4.63,50.95550000000001,D
105462,Male,9.77,61.57,40.45,59.35,31.53,10.24,Yes,No,PhD,6.73,41.144000000000005,D
105463,Female,9.2,43.81,65.15,86.42,86.77,38.58,No,Yes,Bachelor,5.37,73.24350000000001,B
105464,Female,2.46,98.78,81.01,93.65,61.08,17.86,No,Yes,Bachelor,5.66,72.65650000000001,B
105465,Female,4.32,47.11,82.57,79.2,89.3,71.33,No,Yes,Master,4.04,79.41299999999998,B
105466,Female,4.82,55.51,45.81,57.19,84.32,29.09,Yes,No,PhD,6.66,61.43149999999999,C
105467,Female,4.24,93.48,37.01,67.9,64.88,33.82,No,No,PhD,7.48,59.815,C
105468,Male,8.19,68.96,56.91,76.73,99.96,17.05,Yes,Yes,High School,8.64,74.1515,B
105469,Male,5.72,48.14,94.27,90.62,62.35,53.54,No,Yes,Bachelor,4.99,73.49950000000001,B
105470,Male,6.15,63.05,68.18,91.64,78.76,12.97,Yes,Yes,High School,8.6,71.714,B
105471,Female,8.68,46.95,52.41,94.82,76.89,86.1,Yes,Yes,Bachelor,5.81,74.40350000000001,B
105472,Female,8.25,52.01,52.65,85.8,66.26,12.37,No,Yes,PhD,8.01,61.609,C
105473,Female,2.19,43.12,39.25,36.01,70.97,15.55,No,Yes,High School,8.48,47.55899999999999,D
105474,Female,7.43,66.29,63.13,81.07,85.9,67.64,Yes,Yes,Bachelor,8.81,76.3515,B
105475,Male,4.92,88.4,85.4,86.09,70.01,92.52,Yes,No,High School,5.63,81.19800000000001,B
105476,Male,3.65,75.16,97.8,90.84,61.51,90.29,No,No,High School,5.3,80.3435,B
105477,Female,1.45,76.38,65.11,94.36,76.35,17.53,No,No,Master,6.2,72.72550000000001,B
105478,Female,5.39,52.04,41.71,63.19,32.49,35.96,Yes,No,Master,6.77,44.311,D
105479,Female,4.2,60.63,77.81,74.13,37.64,56.89,No,No,PhD,7.45,59.0205,C
105480,Male,3.26,90.71,82.98,25.72,38.78,12.4,Yes,No,PhD,7.46,46.910000000000004,D
105481,Male,7.25,45.27,35.02,67.96,59.8,57.58,Yes,No,PhD,4.58,55.208999999999996,C
105482,Male,7.93,91.48,89.51,60.49,91.02,50.3,No,No,Bachelor,7.06,79.0595,B
105483,Female,3.2,69.02,88.05,97.17,75.03,62.96,No,No,PhD,4.84,81.36100000000002,B
105484,Female,1.45,90.23,63.08,92.63,98.08,92.83,No,No,High School,7.56,88.40749999999998,A
105485,Male,8.64,59.08,69.23,84.82,32.8,34.72,No,No,Master,8.88,55.911,C
105486,Female,1.09,60.33,79.94,29.27,80.54,67.52,Yes,No,High School,7.85,64.2795,C
105487,Male,9.43,85.1,77.37,55.15,51.99,48.68,Yes,Yes,High School,7.47,60.836,C
105488,Female,6.65,87.1,31.16,77.2,31.63,49.16,No,Yes,Master,4.39,50.228500000000004,D
105489,Male,3.9,53.78,38.57,27.22,87.81,68.25,No,Yes,Master,4.92,57.4555,C
105490,Female,3.22,98.37,41.38,42.69,41.39,95.62,Yes,Yes,PhD,5.78,52.834,D
105491,Male,1.08,45.07,82.9,91.56,44.99,87.67,Yes,Yes,Bachelor,8.67,68.4905,C
105492,Male,3.12,44.11,60.81,34.73,53.83,67.56,Yes,Yes,PhD,5.65,50.852000000000004,D
105493,Male,2.24,75.73,68.19,28.85,85.18,51.54,No,No,PhD,8.07,63.390499999999996,C
105494,Male,6.51,83.36,84.09,68.54,73.72,48.16,Yes,No,Bachelor,4.52,72.907,B
105495,Male,2.5,97.65,53.87,95.98,48.54,80.84,Yes,Yes,High School,7.31,69.607,C
105496,Male,5.76,64.3,82.42,87.6,41.79,29.64,No,Yes,PhD,7.9,62.4045,C
105497,Female,6.31,41.52,60.96,98.11,37.67,62.89,Yes,Yes,Master,6.71,60.345,C
105498,Female,3.68,76.17,56.4,81.51,40.49,55.45,No,Yes,PhD,7.83,58.991,C
105499,Female,1.32,57.38,53.31,57.8,90.77,68.44,No,Yes,PhD,7.62,69.46350000000001,C
105500,Male,1.34,65.98,97.55,96.0,94.59,26.87,Yes,No,High School,6.38,85.9015,A
105501,Male,1.24,69.31,84.04,57.0,97.76,72.62,No,Yes,PhD,8.33,79.467,B
105502,Female,7.65,43.87,31.41,51.26,88.43,66.43,Yes,Yes,High School,5.71,61.0775,C
105503,Male,3.86,69.16,97.02,58.61,92.12,26.21,No,No,PhD,6.13,75.83549999999998,B
105504,Male,8.17,65.58,84.28,86.05,87.13,50.47,Yes,Yes,High School,6.7,80.469,B
105505,Male,4.89,82.75,40.44,93.83,97.06,71.08,Yes,Yes,Bachelor,4.65,80.8995,B
105506,Male,5.08,78.74,35.34,51.83,89.2,91.14,Yes,Yes,Master,6.58,68.23349999999999,C
105507,Male,5.62,51.11,51.57,59.67,62.34,20.99,Yes,No,High School,5.62,54.26049999999999,D
105508,Female,7.42,52.37,73.69,92.37,52.63,10.79,Yes,Yes,Master,5.28,62.56700000000001,C
105509,Female,3.46,55.06,73.16,28.53,70.89,24.86,No,Yes,PhD,6.88,54.56799999999999,D
105510,Female,2.09,50.74,49.31,83.79,72.57,99.03,Yes,No,PhD,5.65,71.186,B
105511,Female,6.0,79.43,61.2,59.07,70.24,79.15,No,No,High School,8.28,67.4495,C
105512,Female,3.94,99.67,44.83,53.24,79.47,65.29,No,Yes,Bachelor,6.05,66.5865,C
105513,Male,4.98,79.13,33.54,58.52,78.93,21.97,No,No,Master,6.07,59.07350000000001,C
105514,Male,6.82,76.4,66.19,56.4,36.1,47.44,Yes,No,High School,8.91,52.357,D
105515,Male,5.45,64.6,54.29,81.75,49.99,74.37,Yes,No,High School,5.71,62.689,C
105516,Male,6.58,58.75,68.0,94.6,92.29,90.63,No,No,Master,4.66,84.4895,B
105517,Female,5.9,94.66,96.26,61.86,71.3,44.36,Yes,No,High School,8.38,73.574,B
105518,Female,7.66,98.14,40.04,87.46,53.0,99.97,Yes,Yes,Master,8.58,68.234,C
105519,Female,7.35,69.81,30.14,79.9,89.53,22.58,Yes,Yes,PhD,5.13,66.5775,C
105520,Male,5.81,57.41,35.38,49.8,47.43,44.82,No,Yes,Master,8.41,46.3495,D
105521,Female,7.11,86.21,62.39,69.05,58.64,88.79,No,No,Bachelor,6.47,67.7645,C
105522,Male,8.86,47.95,79.49,75.01,49.34,68.49,Yes,Yes,Master,4.22,63.563500000000005,C
105523,Female,4.89,85.94,70.65,26.76,90.99,82.98,Yes,Yes,PhD,6.74,69.5585,C
105524,Female,4.71,89.14,64.64,54.7,80.98,91.7,No,Yes,Master,8.24,73.03,B
105525,Male,7.88,47.49,54.78,99.45,62.22,55.66,Yes,Yes,Master,5.98,67.9105,C
105526,Male,6.24,98.61,51.7,72.79,95.26,31.13,No,No,High School,6.76,74.8525,B
105527,Female,1.64,99.13,56.34,50.07,94.92,72.43,Yes,Yes,Master,4.7,74.1635,B
105528,Female,9.03,96.2,72.81,43.75,79.81,60.71,No,Yes,PhD,8.21,69.124,C
105529,Male,1.28,69.76,41.74,40.71,92.44,79.54,No,Yes,PhD,4.53,65.8095,C
105530,Female,7.74,54.76,84.0,55.12,80.36,56.05,Yes,Yes,Bachelor,4.47,69.78699999999999,C
105531,Female,7.83,74.92,70.27,39.49,73.97,83.0,No,Yes,Master,8.67,65.608,C
105532,Male,9.58,65.2,48.84,35.14,59.45,91.18,No,No,High School,8.37,54.99850000000001,D
105533,Female,1.49,52.36,65.08,52.3,49.14,77.46,No,No,PhD,6.87,56.272000000000006,C
105534,Male,6.37,65.42,97.39,70.52,34.22,76.93,Yes,Yes,Bachelor,4.53,63.32000000000001,C
105535,Female,4.85,79.83,31.43,35.98,86.06,62.85,Yes,No,Master,6.73,59.67,C
105536,Male,3.98,44.25,43.97,28.33,38.55,52.45,Yes,Yes,High School,8.6,39.039,F
105537,Female,1.81,60.01,61.39,27.6,58.72,97.53,No,Yes,Master,7.06,55.484,C
105538,Male,6.06,41.07,74.69,45.05,46.42,68.06,Yes,No,Master,4.99,53.3605,D
105539,Female,5.31,84.97,44.86,39.26,61.82,85.63,No,Yes,Bachelor,8.53,57.484,C
105540,Male,1.94,78.44,95.2,65.44,52.05,55.49,Yes,Yes,PhD,8.33,67.01050000000001,C
105541,Female,6.51,43.76,74.98,59.18,88.08,59.94,Yes,Yes,Master,6.73,70.989,B
105542,Female,7.64,97.88,91.42,49.36,98.47,69.66,No,No,Master,8.26,81.84249999999999,B
105543,Female,7.91,41.36,53.05,87.52,95.91,75.57,Yes,Yes,Bachelor,4.28,77.7515,B
105544,Female,9.15,75.4,88.03,62.87,73.57,50.35,No,Yes,High School,6.31,71.64800000000001,B
105545,Female,4.69,86.58,56.48,31.86,98.55,42.07,Yes,Yes,Master,4.89,66.6185,C
105546,Female,9.58,87.27,47.69,47.18,58.05,31.55,No,Yes,PhD,8.19,53.5325,D
105547,Female,8.79,42.06,93.82,98.0,66.57,48.13,Yes,Yes,Master,8.86,75.5825,B
105548,Female,3.67,94.38,36.46,98.27,47.98,29.01,Yes,Yes,Master,8.65,60.99150000000001,C
105549,Female,2.43,95.11,96.0,44.1,92.86,47.51,No,Yes,PhD,6.52,76.988,B
105550,Male,4.92,73.68,62.1,37.54,42.58,88.72,Yes,Yes,Bachelor,6.55,52.948,D
105551,Male,4.62,68.92,99.48,62.18,72.73,97.94,No,Yes,Master,8.54,77.5825,B
105552,Female,6.18,42.69,67.77,61.11,85.96,61.94,Yes,No,PhD,7.61,69.3805,C
105553,Male,6.25,73.72,83.02,55.76,71.68,23.14,Yes,Yes,PhD,4.37,65.318,C
105554,Female,7.75,64.56,30.49,64.7,35.51,48.48,Yes,Yes,High School,4.64,46.0055,D
105555,Female,5.59,86.37,64.77,42.41,72.8,64.19,No,No,Bachelor,8.76,64.0925,C
105556,Male,1.94,64.23,81.62,33.62,83.7,43.37,No,No,PhD,5.83,64.784,C
105557,Female,8.72,81.01,84.8,67.78,43.15,28.46,Yes,Yes,Master,4.94,59.954499999999996,C
105558,Female,3.79,46.08,41.06,94.94,81.59,30.41,No,No,Bachelor,7.68,68.1525,C
105559,Male,9.74,47.98,59.33,35.33,91.5,52.65,No,Yes,PhD,8.4,62.786500000000004,C
105560,Male,2.06,48.38,59.34,77.86,99.05,29.48,No,No,Bachelor,5.03,73.78649999999999,B
105561,Female,9.62,42.73,37.25,57.84,58.7,32.46,Yes,No,Master,5.26,49.974000000000004,D
105562,Male,1.82,72.48,61.01,47.05,31.76,88.58,Yes,Yes,High School,8.5,51.18650000000001,D
105563,Male,3.08,87.64,86.5,88.98,59.34,80.12,Yes,Yes,Master,4.07,77.08999999999999,B
105564,Female,1.42,76.62,51.01,59.24,76.22,14.98,Yes,No,Bachelor,8.54,60.849,C
105565,Male,7.35,74.5,60.28,68.75,92.4,38.82,Yes,Yes,Master,4.2,72.91550000000001,B
105566,Male,8.65,80.84,97.27,58.23,95.67,57.87,No,Yes,PhD,4.48,81.367,B
105567,Female,4.91,60.38,32.22,31.09,93.67,15.45,Yes,No,Bachelor,8.31,54.584,D
105568,Male,9.36,61.72,71.41,69.62,76.06,71.49,Yes,Yes,Master,5.24,71.62899999999999,B
105569,Male,6.31,58.86,82.04,56.41,77.78,44.6,Yes,No,Master,5.12,68.0795,C
105570,Female,6.67,82.73,83.26,31.51,30.17,45.75,Yes,Yes,Master,8.22,47.937000000000005,D
105571,Female,8.61,49.7,80.12,69.69,55.46,33.88,Yes,Yes,High School,6.71,61.2155,C
105572,Female,3.67,40.78,80.85,25.74,93.48,40.05,Yes,Yes,High School,5.75,63.406,C
105573,Male,4.19,75.77,34.13,40.64,78.27,87.55,Yes,Yes,High School,7.57,60.7125,C
105574,Female,9.15,96.54,67.39,83.58,62.75,80.97,No,No,High School,8.05,74.0865,B
105575,Female,9.11,76.56,84.81,27.84,37.3,94.22,No,Yes,Master,8.31,54.055,D
105576,Male,9.79,86.98,36.58,73.5,47.24,72.91,No,Yes,High School,4.6,58.21399999999999,C
105577,Female,9.12,80.37,30.84,96.23,68.84,62.01,No,No,Master,6.91,68.5575,C
105578,Female,2.15,69.85,87.02,37.84,92.83,33.33,No,No,PhD,7.39,69.6725,C
105579,Female,8.41,83.1,79.86,56.28,36.71,70.02,No,Yes,PhD,4.58,58.20250000000001,C
105580,Female,4.69,89.45,58.85,68.16,40.76,91.55,Yes,Yes,PhD,7.05,61.176,C
105581,Male,9.92,53.48,95.83,58.78,75.85,16.22,No,Yes,Bachelor,4.16,67.3785,C
105582,Female,5.25,60.17,83.66,71.53,50.59,49.88,Yes,Yes,PhD,5.71,63.326,C
105583,Female,5.98,53.42,97.75,55.31,41.88,23.44,No,Yes,Bachelor,4.86,55.7215,C
105584,Male,5.77,67.13,95.05,36.14,42.49,82.96,Yes,Yes,High School,6.81,57.9255,C
105585,Female,3.9,93.1,63.69,31.68,64.48,65.27,No,Yes,PhD,4.96,59.063,C
105586,Male,1.68,60.71,82.83,80.83,70.86,89.17,No,No,PhD,7.95,76.5625,B
105587,Male,9.06,62.47,76.84,42.9,93.3,15.68,Yes,No,PhD,4.61,66.56299999999999,C
105588,Male,8.22,91.62,86.8,88.56,67.09,91.52,No,No,High School,7.79,81.2955,B
105589,Female,2.26,70.92,85.14,80.73,78.39,16.05,No,No,PhD,4.49,73.34400000000001,B
105590,Male,7.99,72.13,40.73,28.71,42.65,35.88,Yes,No,PhD,6.21,41.052,D
105591,Male,6.63,91.65,46.36,40.09,79.94,24.05,No,Yes,Master,7.49,58.8435,C
